"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories"
"120","SSCH4Z2gw-hh2KZy7aH4qw","""""Worth Takeaway""""","","""""218 W Main St""""","Mesa","AZ","85201",33.4154308,-111.8374321,5,336,1,"Breakfast & Brunch;Sandwiches;American (New);American (Traditional);Restaurants"
"121","OFw59czUoeeosFMKfRawmg","""""Gordon Biersch Brewery Restaurant""""","Eastside","""""3987 Paradise Rd""""","Las Vegas","NV","89169",36.1170027,-115.1552488,3.5,352,1,"Nightlife;Breweries;Restaurants;Food;American (New);Bars"
"122","Jd2NUZeVeyWi1tTNKXMt1Q","""""Sí Señor Restaurant""""","","""""600 N Alma School Rd""""","Chandler","AZ","85224",33.3136751,-111.8596581,4,398,1,"Mexican;Restaurants"
"123","9CNObWIk7w8poCo5IAtgmw","""""Raising Cane's""""","","""""3535 W Tropicana Ave""""","Las Vegas","NV","89103",36.1005126302,-115.186880296,4,55,1,"Restaurants;Chicken Wings;Food;Chicken Shop;Fast Food;American (Traditional)"
"124","TolwZ3L28or4E8SVTZUf6Q","""""Spinato's Pizza""""","","""""1219 E Glendale Ave, Ste 14""""","Phoenix","AZ","85020",33.5378713137,-112.055160999,4,157,0,"Restaurants;Pizza;Sandwiches;Italian"
"125","LcmTZeZAE4cb8wFel8JGZg","""""Jimmy John's""""","","""""1120 N Estrella Pkwy, Ste C104""""","Goodyear","AZ","85338",33.4589806,-112.3930937,2.5,11,1,"Food Delivery Services;Food;Restaurants;Sandwiches"
"126","7KkgMcbVaetryW1wwpzvvA","""""Cafe Rio""""","Northwest","""""5765 Centennial Center Blvd""""","Las Vegas","NV","89149",36.26483,-115.257743,3.5,153,1,"Restaurants;Mexican"
"127","TdKJjgiXMPXDamGK-IwFZg","""""Freddy's Frozen Custard & Steakburgers""""","","""""4929 W Bell Rd""""","Glendale","AZ","85308",33.6387179265,-112.167251549,4,191,1,"Diners;Ice Cream & Frozen Yogurt;Food;Restaurants;Burgers;Fast Food"
"128","3w66rzZq_rjA1kSmVt5Hew","""""Subway""""","","""""3230 E Union Hills Dr, Ste B-125, Union Centre Shoppes""""","Phoenix","AZ","85050",33.6556530143,-112.012032084,3.5,6,1,"Sandwiches;Restaurants;Fast Food"
"129","uIbZjRRqR1OR-t2NBCa1Wg","""""Pizza Hut""""","","""""5255 S. Decatur Blvd., #113""""","Las Vegas","NV","89118",36.0944572,-115.2088673,2.5,32,1,"Pizza;Italian;Restaurants"
"130","woP-omtF0PobX4JxXpZa7Q","""""Ronnie's Cafe""""","","""""4323 W Cactus Rd, Ste 3""""","Glendale","AZ","85304",33.5956471,-112.1521774,4,278,1,"Restaurants;Breakfast & Brunch"
"131","VtQxGoCzAFSzCb1JSFV2bQ","""""Subway""""","","""""130 E University Dr, Ste C""""","Tempe","AZ","85281",33.4219428,-111.9415492,3.5,5,0,"Sandwiches;Fast Food;Restaurants"
"132","9KzLFQrA_tSBGVDNeZrB8Q","""""Nick and Willy's Take & Bake""""","","""""13216 N 7th St""""","Phoenix","AZ","85022",33.6060548,-112.0663997,3.5,3,0,"Restaurants;Pizza"
"133","6nxVZ1s0mRhyRAdRymYAsQ","""""Ichi Ban Japanese Restaurant""""","","""""9897 W McDowell Rd""""","Tolleson","AZ","85353",33.464277,-112.269802,2,60,0,"Restaurants;Steakhouses;Japanese;Sushi Bars"
"134","M7N_LeUEcQTfzaeCgJL5mg","""""Spanish Fly""""","","""""4341 N 75th St""""","Scottsdale","AZ","85251",33.4997252,-111.9197955,3.5,55,0,"Restaurants;Mexican;Bars;Nightlife"
"135","YQFcxE9UXrKc-QuTUu7twQ","""""Loco Patron""""","","""""4228 N Scottsdale Rd""""","Scottsdale","AZ","85251",33.4977693,-111.9264149,3.5,327,1,"Sports Bars;Mexican;Restaurants;Nightlife;Bars"
"136","JlQsOCa-UPw_Gu1MG7jmig","""""Pizza Hut""""","","""""14763 W Cactus Rd, Ste 120""""","Surprise","AZ","85379",33.5941776,-112.3780084,1.5,18,1,"Restaurants;Chicken Wings;Pizza;Italian"
"137","IyVdd_IqwUtzQDTxw2W9qw","""""Saddle Ranch Chop House""""","","""""9375 W Coyotes Blvd""""","Glendale","AZ","85305",33.5329519271,-112.260761889,2.5,477,1,"Steakhouses;Restaurants;Nightlife;Bars"
"138","G54fcIaoI89tc6X285suRA","""""DD'Coffee Shop""""","Spring Valley","""""4255 S Durango Dr""""","Las Vegas","NV","89147",36.1121084,-115.2793898,3.5,39,0,"American (New);Music Venues;Burgers;Persian/Iranian;Nightlife;Arts & Entertainment;Mediterranean;Coffee & Tea;Bars;Restaurants;Breakfast & Brunch;Cocktail Bars;Food"
"139","dhaSDuAoZI0K3hp8aU7otQ","""""Dolce Vino Wine Bar Italian Cuisine""""","","""""4935 W Glendale Ave, Ste 17""""","Glendale","AZ","85301",33.5379277,-112.1665028,4.5,36,1,"Italian;Bars;Restaurants;Nightlife;Wine Bars"
"140","Ld2hhA3q3cdkptwS1fsYEg","""""Yogi's Grill""""","","""""2450 W Happy Valley Rd""""","Phoenix","AZ","85085",33.714505545,-112.112238407,4,80,1,"Salad;Noodles;Sushi Bars;Restaurants;Japanese"
"141","ddMOhA5QoKByjaHGK8r7xA","""""Legends Sports Club""""","","""""8378 W Thunderbird Rd""""","Peoria","AZ","85381",33.6114217,-112.2395205,2,25,1,"Restaurants;Bars;American (Traditional);Chicken Wings;Sports Bars;Nightlife;American (New);Beer Bar;Pubs"
"142","_9VQUKCkYWHfUTnxbn4O_A","""""Tom's BBQ""""","","""""1140 S Country Club Dr""""","Mesa","AZ","85210",33.3937008292,-111.841277964,3.5,88,1,"Event Planning & Services;Barbeque;Caterers;Restaurants"
"143","GisIy4El3OAxJwnkovgv_A","""""Hot Dog on a Stick""""","Westside","""""4300 Meadows Ln""""","Las Vegas","NV","89107",36.1725319,-115.197258,3,20,1,"Hot Dogs;Restaurants"
"144","hL3LFrwR1UQ-d0CcYF73Sg","""""Royal Taj""""","","""""6245 W Chandler Blvd, Ste 1""""","Chandler","AZ","85226",33.3048389,-111.9490143,3.5,8,0,"Indian;Restaurants"
"145","r0byBoB7y_IH8uicEvyCqQ","""""Rack Shack BBQ""""","","""""1019 E Indian School Rd""""","Phoenix","AZ","85014",33.4942339,-112.0597411,3,5,1,"Restaurants;Barbeque"
"146","pyqnGlIfP9Zw8LLxBjyAiA","""""Nobu""""","The Strip","""""3570 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.1167433322,-115.175368225,4,840,1,"Sushi Bars;Japanese;Seafood;Restaurants"
"147","p2OOk46G_AOO0nCWl-eVlg","""""Pei Wei""""","","""""20022 N 67th Ave, Ste 100""""","Glendale","AZ","85308",33.666586,-112.203627,3,125,1,"Gluten-Free;Asian Fusion;Chinese;Restaurants;Fast Food"
"148","lWrmZLPvfIFq-ufyJTeNiQ","""""Fat Boys Pizza""""","","""""4040 S Arizona Ave""""","Chandler","AZ","85248",33.2464267,-111.8428351,3.5,15,0,"Restaurants;Pizza"
"149","tro-hrljuY1cUAVFYauTlQ","""""In-N-Out Burger""""","University","""""4705 S Maryland Pkwy""""","Las Vegas","NV","89119",36.1041636,-115.1375999,4.5,275,1,"Burgers;Restaurants;Fast Food"
"150","BVYvfJiVcQTl9B311z518w","""""Peter Piper Pizza""""","","""""3403 N 7th Ave""""","Phoenix","AZ","85013",33.4884218,-112.0823702,3.5,27,1,"Chicken Wings;Buffets;Restaurants;Pizza"
"151","_QvGAqMmrUIlxpby2Ul5Dg","""""Dona Maria Tamales Restaurant""""","Northwest","""""3205 N Tenaya Way""""","Las Vegas","NV","89129",36.2191460556,-115.251756703,3.5,242,1,"Food;Desserts;Mexican;Seafood;Restaurants"
"152","hzMhB8ft6ewaxbZnEcy5pw","""""The Casual Pint""""","","""""1095 West Queen Creek Rd, Ste 8""""","Chandler","AZ","85248",33.2613947,-111.8613829,4,68,1,"Bars;Nightlife;Pubs;Beer Bar;American (Traditional);Restaurants;Beer;Wine & Spirits;Food"
"153","YYRP-b61hjDljhWBfmUlDg","""""KFC""""","","""""4924 Boulder Hwy""""","Las Vegas","NV","89121",36.1139,-115.066,2,19,1,"Restaurants;Fast Food;Chicken Wings"
"154","BWsCjBVMR289vtojIz-gWw","""""Cafe Rio""""","","""""1939 E Baseline Rd""""","Gilbert","AZ","85233",33.377308,-111.789086,3,242,1,"Desserts;Food;Mexican;Restaurants;Salad"
"155","9_HgBRUXUg_vKjTT-GSulA","""""Golden Hawaiian BBQ""""","","""""1720 W Southern Ave, Ste C3""""","Mesa","AZ","85202",33.3938026428,-111.868804932,4,84,1,"Hawaiian;Asian Fusion;Restaurants;Barbeque"
"156","aRRV_ZbRiD65SIi7vAY-iA","""""Zest of India""""","","""""3202 E Greenway Rd, Ste 1617""""","Phoenix","AZ","85032",33.6264184,-112.0132464,1,3,1,"Restaurants;Indian;Pakistani"
"157","BG8lvZoPTrPJqcvTh-ytzg","""""The Range Steakhouse""""","The Strip","""""Harrahs Las Vegas, 3475 S Las Vegas Blvd""""","Las Vegas","NV","89152",36.1183787,-115.1726202,4,105,0,"Restaurants;Seafood;Steakhouses"
"158","JKTMgelIQ-VHn7SL5nyiWA","""""Buddha Thai Bistro""""","Southeast","""""9400 S Eastern Ave, Ste 106B""""","Las Vegas","NV","89123",36.0182263,-115.1179256,4.5,86,1,"Chinese;Asian Fusion;Thai;Restaurants"
"159","RMyK2LpfFDty75HE94XN0Q","""""Positively Frosted""""","","""""7510 E Thomas Rd""""","Scottsdale","AZ","85251",33.4816874,-111.9193476,5,6,1,"Desserts;Restaurants;Cupcakes;Vegan;Bakeries;Food Delivery Services;Food;Custom Cakes"
"160","yX0pOWG_Be9TjGnm0aihVA","""""Modern  Grove""""","","""""15530 N Tatum Blvd, Ste 160""""","Phoenix","AZ","85032",33.6274599302,-111.978455571,3,327,0,"Restaurants;Breakfast & Brunch;Comfort Food;Beer;Wine & Spirits;Burgers;Vegetarian;American (New);Food"
"161","C4XsC2ZBtsl1EgjdVue3yA","""""Pinoy Pinay Filipino Restaurant""""","Downtown","""""1217 E Sahara Ave""""","Las Vegas","NV","89104",36.145433,-115.1360328,3.5,114,0,"Filipino;Asian Fusion;Restaurants"
"162","WaTXG26xbOGffSscvyr-wQ","""""Spasso Pizza & Mozzarella Bar""""","","""""4743 N 20th St, Ste A22A""""","Phoenix","AZ","85016",33.4483771,-112.0740373,3.5,38,0,"Pizza;Italian;Restaurants"
"163","4Pb7SlTK89uSdqOwMNM35A","""""Tequila Taqueria""""","The Strip","""""3645 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.11386,-115.168798,3,187,1,"Burgers;Bars;Restaurants;Mexican;Nightlife;Tex-Mex;Cocktail Bars;Beer Bar"
"164","MatGnwADyILP8utonlTWDg","""""Dave & Buster's""""","","""""9460 W Hanna Ln""""","Glendale","AZ","85305",33.5349425,-112.261923,2,180,1,"Restaurants;Sports Bars;American (Traditional);Nightlife;Arts & Entertainment;Bars;Arcades;Eatertainment"
"165","FGaaHr_krwaPGlD0mHPe4Q","""""Matta's Grill and Cantina""""","","""""1033 N Dobson Rd, Ste 101""""","Mesa","AZ","85201",33.4351659963,-111.866054535,3,148,1,"Restaurants;Mexican"
"166","ahfAFuFHO9tfFkoBIkVdmg","""""Zabari Mediterranean Grill""""","","""""3831 E Thunderbird Rd, Ste 3""""","Phoenix","AZ","85032",33.6113539,-111.9985593,4.5,95,1,"Middle Eastern;Mediterranean;Restaurants"
"167","J121PGT4oi5AqVbtMoEfVw","""""La Parrilla""""","Eastside","""""4161 S Eastern Ave""""","Las Vegas","NV","89119",36.1130431,-115.1194493,3.5,6,1,"Restaurants;Mexican"
"168","VmSrPPO2WXmOKjUW7pDGsQ","""""Mega Tom's Burgers""""","","""""2893 W Lake Mead Blvd""""","North Las Vegas","NV","89106",36.1971122,-115.1785325,3,133,1,"Breakfast & Brunch;Diners;Burgers;Restaurants"
"169","5F69VFIk-l3THUZX1qeYSg","""""Applebee's Neighborhood Grill & Bar""""","","""""5880 W Peoria Ave""""","Glendale","AZ","85302",33.5824983,-112.1857333,2,70,1,"American (Traditional);Sports Bars;Bars;Nightlife;Steakhouses;Restaurants;Burgers"
"170","Ycqaz47uwQj6IbOLxlfszA","""""Sbarro Italian Eatery""""","","""""7700 W Arrowhead Towne Ctr""""","Glendale","AZ","85308",33.6420894,-112.2254067,2,9,1,"Pizza;Salad;Italian;Restaurants"
"171","LpGCzgAKNSpzDNEUMVVtZA","""""Grimaldi's Pizzeria""""","Spring Valley","""""7155 S Rainbow Blvd, Ste 125""""","Las Vegas","NV","89118",36.0583338569,-115.243319197,4,459,1,"Pizza;Restaurants"
"172","iFCz-xI7CV98fcaB4Chh3g","""""The Black Sheep""""","Spring Valley","""""8680 W Warm Springs Rd""""","Las Vegas","NV","89148",36.0560801,-115.2808739,4.5,178,1,"Cocktail Bars;Nightlife;Restaurants;Wine Bars;American (New);Bars"
"173","tyCOrWRRqrg6sym4lKkVZg","""""Huerta's Bakery""""","Eastside","""""1165-1185 E Desert Inn Rd""""","Las Vegas","NV","89109",36.1296956,-115.1372555,3,4,0,"Desserts;Bakeries;Restaurants;Mexican;Food"
"174","kplbTXzOaUJqP2BwanoYjw","""""Dino's Ristorante""""","","""""15842 N Cave Creek Rd""""","Phoenix","AZ","85032",33.630768475,-112.03124173,4.5,38,0,"Pizza;Food;Restaurants;Italian;Bakeries"
"175","yhcgONZE_flFHrTEM60o3g","""""Barro's Pizza""""","","""""1066 N Power Rd""""","Mesa","AZ","85205",33.4359141763,-111.684863082,4,10,0,"Pizza;Restaurants"
"176","2GfKCR3S8I2m0iiyEd3sKA","""""Blue Agave""""","","""""4321 W Flamingo Rd""""","Las Vegas","NV","89103",36.114539,-115.195684,1.5,5,0,"Restaurants;Mexican;Seafood"
"177","UrX0UEejKhHzk158VxlQzA","""""Arizona Polish Festival""""","","""""2828 W Country Gables Dr""""","Phoenix","AZ","85053",33.6195640564,-112.119850159,4,8,1,"Restaurants;Arts & Entertainment;Festivals;Polish"
"178","82YGtjc5KKikNiqBZ33qzw","""""Kyara Japanese Tapas""""","Spring Valley","""""6555 S Jones Blvd, Ste 120""""","Las Vegas","NV","89118",36.0698514,-115.2249867,4,428,1,"Food;Restaurants;Japanese;Tapas Bars;Desserts"
"179","zAhv5Pg3vUB_kzdCj0KtDg","""""The Chicken Shack""""","Spring Valley","""""4950 S. Rainbow Blvd, Ste 130""""","Las Vegas","NV","89118",36.0985966084,-115.242525861,3.5,33,1,"Restaurants;Fast Food;Chicken Wings;Chicken Shop"
"180","etylBefPKEMjm9nS9c1qiw","""""Port of Subs""""","","""""1342 W Warner Rd""""","Tempe","AZ","85284",33.3350123,-111.9619516,2.5,36,1,"Delis;Sandwiches;Restaurants"
"181","TAoN9nsibXOxsOnnG7Kd_g","""""Riazzi's Italian Garden""""","","""""2700 S Mill Ave""""","Tempe","AZ","85282",33.3998762,-111.9400825,3.5,141,0,"Italian;Restaurants"
"182","DHUAQ4pzH9KKzGZDm1jZLg","""""Krispy Kreme Doughnuts""""","Chinatown","""""7015 W Spring Mountain Rd""""","Las Vegas","NV","89103",36.1252910295,-115.245750385,3,133,1,"Donuts;Cafes;Restaurants;Coffee & Tea;Food"
"183","gKqzpzg2MmINROrgWqalOg","""""Bill Johnsons Big Apple""""","","""""16810 N 19th Ave""""","Phoenix","AZ","85003",33.6386869,-112.1000291,2.5,52,0,"American (Traditional);Restaurants;Barbeque"
"184","o3Wj6ohtPnvOJ9l0d_FT9A","""""Golden Star Chinese Food Restaurant""""","","""""10050 W Bell Rd""""","Sun City","AZ","85351",33.6396367,-112.2758645,2.5,5,0,"Restaurants;Chinese"
"185","px5RbIZm3rxRzi-g2f83KQ","""""Burger King""""","","""""6402 S Rural Rd""""","Tempe","AZ","85283",33.3631806,-111.9291133,2,24,1,"Restaurants;Burgers;Fast Food"
"186","kMGfuOZeBDNQJ4_pBjE26Q","""""Taqueria Del Paisano""""","","""""3603 N Las Vegas Blvd""""","Las Vegas","NV","89115",36.2266667168,-115.081340857,4.5,6,1,"Restaurants;Mexican"
"187","RSuT0SK4XpsIAZtdP7Lf3w","""""Pedro's Mexican Restaurant""""","","""""4938 W Glendale Ave""""","Glendale","AZ","85301",33.5387191,-112.1662867,4,170,1,"Salad;Restaurants;Mexican;Tacos;Soup"
"188","VEcI0bURmJtf0B9UPSEMDA","""""Millano Pizzeria""""","","""""4850 W Flamingo Rd, Ste 6""""","Las Vegas","NV","89103",36.1165039,-115.2068875,4,12,0,"Pizza;Restaurants"
"189","luf0E5FPY-hv-uceL8QtBA","""""Fat Bar""""","The Strip","""""3763 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.1052677,-115.1724964,4,23,1,"American (New);Sports Bars;American (Traditional);Nightlife;Bars;Restaurants"
"190","mS7lIPlmNqM9QMJB70HgYA","""""Starbucks""""","","""""2001 E Lake Mead Blvd, Ste 105""""","North Las Vegas","NV","89030",36.195186,-115.1204362,3.5,34,1,"Restaurants;Food;Coffee & Tea"
"191","Rv1IiQaIIDunqzS8dSvHCw","""""Plumeria Thai Cafe""""","Northwest","""""6710 W Cheyenne Ave""""","Las Vegas","NV","89108",36.2192233223,-115.242703788,4.5,218,1,"Asian Fusion;Restaurants;Thai;Hawaiian"
"192","FT99KLluYZA7vFZEIypIwQ","""""Fracos & Froccs""""","Southeast","""""6593 Las Vegas Blvd S, Unit B155""""","Las Vegas","NV","89119",36.0682497116,-115.177230835,3.5,11,0,"Food;Desserts;Restaurants;American (New)"
"193","Ndozr_--5-wzyDJ2T7TfpQ","""""A & J Chicago Style Bar-B-Q""""","","""""6102 N 16th St""""","Phoenix","AZ","85016",33.5258838,-112.047946,3,9,0,"Barbeque;Restaurants"
"194","TwriSG0Gq9vr7n_Re1OR1A","""""The Nile Cafe""""","","""""7051 E McDowell Rd""""","Scottsdale","AZ","85257",33.4656052,-111.9292957,4,14,0,"Mediterranean;Restaurants"
"195","tZW4NLpEYinu4mIxdKj0Pw","""""The Rose Grill""""","Downtown","""""3328 E Charleston Blvd""""","Las Vegas","NV","89104",36.1585755,-115.0996395,3.5,3,1,"Restaurants;Burgers;Salad;Pizza"
"196","IT0IODInyhKbG4a_ka71MQ","""""Oregano's Pizza Bistro""""","","""""37645 Cave Creek Rd""""","Cave Creek","AZ","85331",33.8278117684,-111.9547806,3.5,190,1,"Pizza;Italian;Restaurants"
"197","gPzDw2Ms6JZRZhA2tyxItw","""""Burger King""""","Eastside","""""3355 S Maryland Pkwy""""","Las Vegas","NV","89169",36.1281733,-115.1374956,2.5,11,1,"Fast Food;Burgers;Restaurants"
"198","GGvjkKM74UnOh2NyvwTLZQ","""""Jjanga Fusion Pocha""""","Westside","""""6145 W Sahara Ave, St 1""""","Las Vegas","NV","89146",36.1429443,-115.2265555,4.5,16,0,"Bars;Restaurants;Nightlife;Pizza;Soup;Karaoke;Asian Fusion"
"199","MXpCVzm1V5OH05KO6n7ntA","""""The Corndog Company LV""""","Centennial","""""5720 Centennial Center Blvd""""","Las Vegas","NV","89149",36.2657011,-115.2599646,5,7,1,"Food Trucks;Restaurants;Hot Dogs;Food;Street Vendors"
"200","YjlCXwWr9xx6TnHmTFCKGQ","""""P.F. Chang's""""","","""""6610 E Superstition Springs Blvd""""","Mesa","AZ","85206",33.3855705916,-111.689916551,3.5,113,1,"Gluten-Free;Restaurants;Chinese;Food;Asian Fusion"
"201","qtZ50TWkfNS2UtLLuD1m8Q","""""Freddy's Frozen Custard & Steakburgers""""","Westside","""""4675 W Charleston Blvd""""","Las Vegas","NV","89102",36.1586242,-115.2047571,4.5,113,1,"Hot Dogs;Burgers;Fast Food;Ice Cream & Frozen Yogurt;Restaurants;Food"
"202","NihPkBRdA1AixuE_98tIrg","""""Port of Subs""""","","""""635 E Indian School Rd, Ste 102""""","Phoenix","AZ","85012",33.4943244,-112.0654164,3,31,1,"Delis;Sandwiches;Restaurants"
"203","E0lP3PXXNae84q_z9MtDMw","""""Tastings Wine Bar and Bistro""""","","""""1809 N Dysart Rd""""","Avondale","AZ","85323",33.4680145,-112.3407907,2,5,0,"Nightlife;Bars;Restaurants;Wine Bars"
"204","2oCM63whZH_IW6kzxciysg","""""Taqueria El Pastorcito 2""""","Westside","""""4820 W Charleston Blvd""""","Las Vegas","NV","89146",36.1594184858,-115.207342639,3.5,3,1,"Mexican;Food Trucks;Street Vendors;Restaurants;Food"
"205","V1EdIokE0YYN__dNYfXRdA","""""Pokeman""""","Chinatown","""""3735 Spring Mountain Rd, Ste 206""""","Las Vegas","NV","89102",36.12613,-115.1891408,4,171,1,"Hawaiian;Food;Japanese;Restaurants;Sushi Bars;Poke"
"206","LV-oONzEA22qiBEFK1sckA","""""American Fish""""","The Strip","""""Aria Resort and Casino, 3746 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.106788606,-115.173207521,3.5,288,0,"Restaurants;Seafood;American (New)"
"207","9K1A2EqSq5dw51K7kEljpw","""""Pizza Hut""""","","""""6355 N. Commerce, #101""""","North Las Vegas","NV","89031",36.2745259,-115.1440982,2,45,1,"Restaurants;Fast Food;Pizza"
"208","RQdKieW9hqg898d_S2WwRA","""""Yogis Grill""""","","""""1645 E Camelback""""","Phoenix","AZ","85016",33.5076828,-112.0459694,3.5,87,1,"Japanese;Restaurants"
"209","vuqHcBCbxH36hCFsZ1W-0Q","""""Mulligan's Pub""""","Southeast","""""6471 Boulder Hwy""""","Las Vegas","NV","89122",36.084130145,-115.031260665,3.5,47,1,"Nightlife;Irish;Bars;Restaurants;Irish Pub;Pubs"
"210","HyzHidtQXC4JIULtSbk3NA","""""Bowl of Greens""""","","""""16447 N Scottsdale Rd, Ste 101""""","Scottsdale","AZ","85254",33.6354649,-111.9237255,4,99,1,"Restaurants;Food;Salad;Juice Bars & Smoothies;Middle Eastern"
"211","1hrX1vHaUgllWH6i876oAw","""""Mariachi Estrellas Del Pacífico""""","","""""""""","Phoenix","AZ","85001",33.4499672,-112.0702225,5,4,1,"Arts & Entertainment;Musicians;Restaurants;Performing Arts;Mexican;Event Planning & Services"
"212","HxWDCU-kKido3ErM31msGQ","""""First Watch - Breakfast, Brunch & Lunch""""","","""""16455 N Scottsdale Rd, Ste 107""""","Scottsdale","AZ","85254",33.6353409418,-111.92254378,4,229,1,"American (Traditional);Breakfast & Brunch;Restaurants;Cafes"
"213","C2T7ecxqsVu99PhSqT3c3g","""""PDQ""""","","""""3737 W Craig Rd""""","North Las Vegas","NV","89032",36.2389331706,-115.189941526,4.5,257,1,"Sandwiches;Fast Food;Restaurants;Salad;Chicken Shop"
"214","cTJjTKz2huGZ-ElScC2pSw","""""Windsor""""","","""""5223 N Central Ave""""","Phoenix","AZ","85012",33.513575,-112.073381,4,977,1,"American (New);Bars;Food;Pubs;Nightlife;Restaurants;Beer;Wine & Spirits;Breakfast & Brunch"
"215","0DQ31asd4IeOTI7dkZ3OXQ","""""Sea Harbour Seafood Restaurant""""","Westside","""""6600 W Charleston Blvd Ste 118""""","Las Vegas","NV","89146",36.1598136,-115.2407393,3,3,0,"Chinese;Restaurants"
"216","Q47FjaMLjI3v6yo-PHIebQ","""""Cafe Roma""""","","""""110 N Central Ave""""","Phoenix","AZ","85004",33.449568,-112.0740163,3,5,1,"Restaurants;Italian"
"217","wPgp3oddFUzpGrQc__HYhg","""""Denny's""""","","""""3971 S Gilbert Rd""""","Gilbert","AZ","85297",33.2778948186,-111.788683534,2.5,81,1,"Restaurants;Breakfast & Brunch;American (Traditional);Diners"
"218","blUgghIdsUG7pNqxCphk9w","""""Chang Lee Restaurant""""","","""""13600 N 99th Ave""""","Sun City","AZ","85351",33.6074409,-112.2690931,3,32,1,"Food;Asian Fusion;Restaurants;Food Delivery Services;Chinese"
"219","4KZRFxciaKfTD7qbS55b7g","""""Fabio On Fire""""","","""""8275 W Lake Pleasant Pkwy, Ste 101""""","Peoria","AZ","85382",33.6708151372,-112.240358657,4.5,132,1,"Italian;Pizza;Food;Food Trucks;Restaurants"
"220","tylsscXmLq03-DzGI36bIA","""""Squaw Peak Cafe""""","","""""2333 E Thomas Rd""""","Phoenix","AZ","85016",33.4791900432,-112.031487823,3,6,1,"Restaurants;Pizza;Salad;Sandwiches"
"221","OSs8P5K6oAuku247u-6jvQ","""""I Roll Thai Ice Cream""""","","""""1949 W Ray Rd, Ste 27""""","Chandler","AZ","85224",33.3194292,-111.8744415,4.5,43,1,"Restaurants;Food;Thai;Ice Cream & Frozen Yogurt;Desserts"
"222","mDtlBsfTUPDuASvUcKWSbw","""""L&L Hawaiian Barbecue""""","","""""6118 W Flamingo Rd""""","Las Vegas","NV","89103",36.1159009,-115.2263204,4,65,1,"Barbeque;Hawaiian;Restaurants"
"223","qLO9ES3-mKJrodFO1mzgOg","""""Taco Bell""""","","""""1491 W Horizon Ridge Pkwy""""","Henderson","NV","89012",36.0195785129,-115.050903269,3,31,1,"Restaurants;Tex-Mex;Mexican;Fast Food"
"224","L7os7OGSQ2_evJRLvQg9dw","""""Wendy's""""","","""""2346 E McDowell Rd""""","Phoenix","AZ","85006",33.4660683,-112.0306582,3.5,11,1,"Burgers;Restaurants;Fast Food"
"225","16Fplxu-OwVmTEFxQAUP4g","""""TENDER Steak & Seafood""""","The Strip","""""3900 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.0953556397,-115.176614273,3.5,421,1,"Nightlife;Restaurants;Steakhouses;Bars;American (Traditional)"
"226","vJaL_UtIRkpmczGrwLSs1Q","""""Burger 21""""","","""""2855 W Ray Rd""""","Chandler","AZ","85224",33.3199737951,-111.890194592,3.5,122,0,"Burgers;Restaurants"
"227","1k7CVCUJoE4ZJAtGpGGUUA","""""Subway""""","","""""3950 W Lake Mead Blvd""""","North Las Vegas","NV","89032",36.2010561,-115.1917358,3,3,1,"Sandwiches;Fast Food;Restaurants"
"228","2rLuOMi6Q6zzqUU8ltreSA","""""First Watch - Breakfast, Brunch & Lunch""""","","""""111 W University Dr""""","Tempe","AZ","85281",33.4215708,-111.9416683,4.5,140,1,"American (Traditional);Restaurants;Cafes;Breakfast & Brunch"
